# eastings, northings, cpd, cpd_error, temp_error
5.122349595054010861e+05 7.879173540906235576e+05 2.554997799999999916e+04 1.021999120000000039e+04 1.372047332596794149e+02
5.232050935248514288e+05 7.877241102812656900e+05 2.546171600000000035e+04 1.018468640000000050e+04 1.366642557632041246e+02
5.341754309418871999e+05 7.875566358361651655e+05 2.523240699999999924e+04 1.009296280000000115e+04 1.360323118239543874e+02
5.451459370265075704e+05 7.874149293251108611e+05 2.506312399999999980e+04 1.002524960000000101e+04 1.350452407936755321e+02
5.561165770628312603e+05 7.872989894949978916e+05 2.523674599999999919e+04 1.009469840000000113e+04 1.355982283590221300e+02
5.670873360942907166e+05 7.872088151307643857e+05 2.522059600000000137e+04 1.008823840000000200e+04 1.355196341802859763e+02
5.780581794268658850e+05 7.871444054728192277e+05 2.499359700000000157e+04 9.997438800000001720e+03 1.346976704505134137e+02
5.890290723735955544e+05 7.871057599388204981e+05 2.466438499999999840e+04 9.865754000000000815e+03 1.334039720369476925e+02
6.000000000000000000e+05 7.870928781237037620e+05 2.433323700000000099e+04 9.733294800000001487e+03 1.324174921854325078e+02
6.109709276264044456e+05 7.871057599388204981e+05 2.394759900000000198e+04 9.579039600000000064e+03 1.304006728426097652e+02
6.219418205731341150e+05 7.871444054728192277e+05 2.352762399999999980e+04 9.411049600000000282e+03 1.291595255989487896e+02
6.329126639057092834e+05 7.872088151307643857e+05 2.315525800000000163e+04 9.262103199999999561e+03 1.271279924317929755e+02
6.438834229371687397e+05 7.872989894949978916e+05 2.275709500000000116e+04 9.102837999999999738e+03 1.260639053312183222e+02
6.548540629734924296e+05 7.874149293251108611e+05 2.238240599999999904e+04 8.952962400000000343e+03 1.247128779594367955e+02
6.658245690581128001e+05 7.875566358361651655e+05 2.198007799999999770e+04 8.792031199999999444e+03 1.227970007875302940e+02
6.767949064751486294e+05 7.877241102812656900e+05 2.153011100000000079e+04 8.612044400000000678e+03 1.209634372599054331e+02
6.877650404945989139e+05 7.879173540906235576e+05 2.125032600000000093e+04 8.500130400000001828e+03 1.200147358535271422e+02
6.987349561157156713e+05 7.881363692889028462e+05 2.153720100000000093e+04 8.614880400000000009e+03 1.206775517748602340e+02
7.097046185720578069e+05 7.883811577994694235e+05 2.198084100000000035e+04 8.792336400000001959e+03 1.224061477722290192e+02
7.206739930760005955e+05 7.886517217225558124e+05 2.235070000000000073e+04 8.940279999999998836e+03 1.244602398264563163e+02
7.316430645605124300e+05 7.889480638917695032e+05 2.261569199999999910e+04 9.046276799999999639e+03 1.251898419549452655e+02
7.426117981869406067e+05 7.892701868999584112e+05 2.286975300000000061e+04 9.147901200000000244e+03 1.266730357045906601e+02
7.535801590883815661e+05 7.896180935165022966e+05 2.342453799999999683e+04 9.369815199999999095e+03 1.284987141307217087e+02
7.645481321094013983e+05 7.899917873830276076e+05 2.405951900000000023e+04 9.623807600000001912e+03 1.313308619977076148e+02
7.755156823174686870e+05 7.903912717608090024e+05 2.469846500000000015e+04 9.879386000000000422e+03 1.334006510350009478e+02
7.864827747447278816e+05 7.908165500872214325e+05 2.518882800000000134e+04 1.007553120000000126e+04 1.354188698907357775e+02
3.577315912650063401e+05 7.747947887782348553e+05 2.605978800000000047e+04 1.042391520000000128e+04 1.389125488419976193e+02
3.687396284177305643e+05 7.742394556956314482e+05 2.673383899999999994e+04 1.069353560000000107e+04 1.411297669004921431e+02
3.797482508229907253e+05 7.737099869496389292e+05 2.732156200000000172e+04 1.092862480000000141e+04 1.438136761485643262e+02
3.907573642215539003e+05 7.732063805124433711e+05 2.769739500000000044e+04 1.107895800000000054e+04 1.455408427954546084e+02
4.017670725696049631e+05 7.727286256101018516e+05 2.743089900000000125e+04 1.097235960000000159e+04 1.450630889597228759e+02
4.127772817063769326e+05 7.722767208526001777e+05 2.695888300000000163e+04 1.078355320000000029e+04 1.421245973273916547e+02
4.237878975030144211e+05 7.718506644711327972e+05 2.635538299999999799e+04 1.054215320000000065e+04 1.402968964845814241e+02
4.347990240655265516e+05 7.714504473471861565e+05 2.565536499999999796e+04 1.026214600000000064e+04 1.380581169814394116e+02
4.458105673483333667e+05 7.710760683507584035e+05 2.501528399999999965e+04 1.000611360000000059e+04 1.349420989333090404e+02
4.568224333324473118e+05 7.707275259738406166e+05 2.532345799999999872e+04 1.012938320000000022e+04 1.361253235958963899e+02
4.678347262486615800e+05 7.704048127544021700e+05 2.565745700000000215e+04 1.026298280000000159e+04 1.374154216804886346e+02
4.788473323231245158e+05 7.701079283352200873e+05 2.581865099999999802e+04 1.032746039999999994e+04 1.380354336350952735e+02
4.898602369186311844e+05 7.698368694724468514e+05 2.580821199999999953e+04 1.032328480000000127e+04 1.379303662828578467e+02
5.008734254263654002e+05 7.695916332888330799e+05 2.614768200000000070e+04 1.045907280000000173e+04 1.390474925498340042e+02
5.118868634387316415e+05 7.693722176455123117e+05 2.630772599999999875e+04 1.052309040000000095e+04 1.401616977111370943e+02
5.229005165694783209e+05 7.691786205844737124e+05 2.624207500000000073e+04 1.049683000000000175e+04 1.394631418701336258e+02
5.339143702765154885e+05 7.690108400498873089e+05 2.595639199999999983e+04 1.038255680000000211e+04 1.386712079040674439e+02
5.449283902102832217e+05 7.688688745851272251e+05 2.559735099999999875e+04 1.023894040000000132e+04 1.372597832127861750e+02
5.559425420354483649e+05 7.687527229146600002e+05 2.596181699999999910e+04 1.038472680000000037e+04 1.384142255264819426e+02
5.669568112543962197e+05 7.686623838047272293e+05 2.612078899999999703e+04 1.044831560000000172e+04 1.389739788011735300e+02
5.779711635538052069e+05 7.685978564815355930e+05 2.601073600000000079e+04 1.040429440000000068e+04 1.389071466837626474e+02
5.889855646274663741e+05 7.685591403525265632e+05 2.569340499999999884e+04 1.027736200000000099e+04 1.377312909891524839e+02
6.000000000000000000e+05 7.685462350064038765e+05 2.532734500000000116e+04 1.013093800000000010e+04 1.360195716549782219e+02
6.110144353725336259e+05 7.685591403525265632e+05 2.489650700000000143e+04 9.958602800000000570e+03 1.344235304567621938e+02
6.220288364461947931e+05 7.685978564815355930e+05 2.443662299999999959e+04 9.774649199999999837e+03 1.326251637161736880e+02
6.330431887456037803e+05 7.686623838047272293e+05 2.399306699999999910e+04 9.597226800000000367e+03 1.311403139180596327e+02
6.440574579645516351e+05 7.687527229146600002e+05 2.351422300000000178e+04 9.405689200000000710e+03 1.284102844743808021e+02
6.550716097897167783e+05 7.688688745851272251e+05 2.316931699999999910e+04 9.267726800000000367e+03 1.281749822171402684e+02
6.660856297234845115e+05 7.690108400498873089e+05 2.285657300000000032e+04 9.142629199999999400e+03 1.264764969104885495e+02
6.770994834305216791e+05 7.691786205844737124e+05 2.260715499999999884e+04 9.042861999999999171e+03 1.250733951603466068e+02
6.881131365612683585e+05 7.693722176455123117e+05 2.255473900000000140e+04 9.021895599999999831e+03 1.250529320755284601e+02
6.991265745736345416e+05 7.695916332888330799e+05 2.279112399999999980e+04 9.116449600000001737e+03 1.258667842894766835e+02
7.101397630813687574e+05 7.698368694724468514e+05 2.319084700000000157e+04 9.276338800000001356e+03 1.274279324854482525e+02
7.211526676768754842e+05 7.701079283352200873e+05 2.358454700000000230e+04 9.433818800000000920e+03 1.295128769362290484e+02
7.321652737513384782e+05 7.704048127544021700e+05 2.385621500000000015e+04 9.542486000000000786e+03 1.299805427233356738e+02
7.431775468457815005e+05 7.707275253697108710e+05 2.401004599999999846e+04 9.604018400000000838e+03 1.307188288074415823e+02
7.541894524727631360e+05 7.710760690013872227e+05 2.430668100000000049e+04 9.722672400000001289e+03 1.320063675573250634e+02
7.652009759344734484e+05 7.714504473471861565e+05 2.461025800000000163e+04 9.844103200000001380e+03 1.327300444006127975e+02
7.762120826773891458e+05 7.718506637274869718e+05 2.491206599999999889e+04 9.964826399999999921e+03 1.344294286045125091e+02
7.872227381123937666e+05 7.722767216427646345e+05 2.514385399999999936e+04 1.005754160000000047e+04 1.351690230266142407e+02
3.567757582377282670e+05 7.562597711669399869e+05 2.721014199999999983e+04 1.088405680000000211e+04 1.434706150047855999e+02
3.678273043490127893e+05 7.557034382458433975e+05 2.793278700000000026e+04 1.117311480000000120e+04 1.466180851153667106e+02
3.788794270824207924e+05 7.551730167560046539e+05 2.853880299999999988e+04 1.141552120000000104e+04 1.484922547586659505e+02
3.899320323264783947e+05 7.546685045904972358e+05 2.886716799999999785e+04 1.154686720000000059e+04 1.500131801567304990e+02
4.009852249682964757e+05 7.541898908842349192e+05 2.869991699999999764e+04 1.147996680000000015e+04 1.493533715313228925e+02
4.120389109954734449e+05 7.537371741766334744e+05 2.827900300000000061e+04 1.131160120000000097e+04 1.483158978025030024e+02
4.230929964279990527e+05 7.533103526313197799e+05 2.774507099999999991e+04 1.109802840000000106e+04 1.454140014744366169e+02
4.341475863034463255e+05 7.529094170527057722e+05 2.718377699999999822e+04 1.087351080000000002e+04 1.437909255526996049e+02
4.452025867255917983e+05 7.525343662517516641e+05 2.675880600000000049e+04 1.070352239999999983e+04 1.417471524669989265e+02
4.562579038252031896e+05 7.521851986644127173e+05 2.682153099999999904e+04 1.072861240000000180e+04 1.423800686841410652e+02
4.673136427651672857e+05 7.518619067656291882e+05 2.701493100000000049e+04 1.080597240000000238e+04 1.427785983409216044e+02
4.783696898436154006e+05 7.515644901515772799e+05 2.715429100000000108e+04 1.086171640000000116e+04 1.426661601843959204e+02
4.894260308865843108e+05 7.512929455303135328e+05 2.722795699999999852e+04 1.089118280000000050e+04 1.432690833484033135e+02
5.004826517486594967e+05 7.510472699808318866e+05 2.741410599999999977e+04 1.096564240000000063e+04 1.438041196710004783e+02
5.115395184076270089e+05 7.508274613255127333e+05 2.751630600000000049e+04 1.100652240000000165e+04 1.437715381123920224e+02
5.225965968627752736e+05 7.506335175715949154e+05 2.749395799999999872e+04 1.099758320000000094e+04 1.448213982869872325e+02
5.336538730358519824e+05 7.504654366320015397e+05 2.737717599999999948e+04 1.095087039999999979e+04 1.444735542157755788e+02
5.447113129630851327e+05 7.503232170236099046e+05 2.725866100000000006e+04 1.090346440000000075e+04 1.436589822952169584e+02
5.557688826950346120e+05 7.502068574483904522e+05 2.739388999999999942e+04 1.095755600000000049e+04 1.445083487321218456e+02
5.668265681982137030e+05 7.501163566538396990e+05 2.744866200000000026e+04 1.097946479999999974e+04 1.442730931174029081e+02
5.778843355453428812e+05 7.500517138519178843e+05 2.733708400000000256e+04 1.093483360000000175e+04 1.443145825300177876e+02
5.889421508163071703e+05 7.500129284398193704e+05 2.702649899999999980e+04 1.081059960000000137e+04 1.424451662049619927e+02
6.000000000000000000e+05 7.500000000000000000e+05 2.652006700000000274e+04 1.060802680000000146e+04 1.407347307111918440e+02
6.110578491836928297e+05 7.500129284398193704e+05 2.597402000000000044e+04 1.038960800000000017e+04 1.385108762855272744e+02
6.221156644546571188e+05 7.500517138519178843e+05 2.546783299999999872e+04 1.018713320000000022e+04 1.371316830940570810e+02
6.331734318017862970e+05 7.501163566538396990e+05 2.502119299999999930e+04 1.000847720000000118e+04 1.351792248236610305e+02
6.442311173049653880e+05 7.502068574483904522e+05 2.455122400000000198e+04 9.820489600000002611e+03 1.330849284102937702e+02
6.552886870369148673e+05 7.503232170236099046e+05 2.416215299999999843e+04 9.664861200000001190e+03 1.316910162935911615e+02
6.663461269641480176e+05 7.504654366320015397e+05 2.387056700000000274e+04 9.548226800000000367e+03 1.300821697035076738e+02
6.774034031372247264e+05 7.506335175715949154e+05 2.372694200000000274e+04 9.490776800000001458e+03 1.293619254031212620e+02
6.884604815923729911e+05 7.508274613255127333e+05 2.378414300000000003e+04 9.513657200000001467e+03 1.298917486898990603e+02
6.995173482513404451e+05 7.510472699808318866e+05 2.405950400000000081e+04 9.623801600000000690e+03 1.309687309384204070e+02
7.105739691134155728e+05 7.512929455303135328e+05 2.448944099999999889e+04 9.795776400000000649e+03 1.329151719751795895e+02
7.216303101563847158e+05 7.515644901515772799e+05 2.495418700000000172e+04 9.981674800000000687e+03 1.342489125058119157e+02
7.326863572348327143e+05 7.518619067656291882e+05 2.525306700000000274e+04 1.010122680000000037e+04 1.360549538276879957e+02
7.437420762748182751e+05 7.521851980591993779e+05 2.526678499999999985e+04 1.010671399999999994e+04 1.359324816002846319e+02
7.547974331737221219e+05 7.525343669035476632e+05 2.520683100000000195e+04 1.008273240000000078e+04 1.355010101529006192e+02
7.658524136965536745e+05 7.529094170527057722e+05 2.510227999999999884e+04 1.004091200000000026e+04 1.355905100695573253e+02
7.769069836741649779e+05 7.533103518863386707e+05 2.504084599999999773e+04 1.001633840000000055e+04 1.350149939366365004e+02
7.879611089015491307e+05 7.537371749682172667e+05 2.504406000000000131e+04 1.001762400000000162e+04 1.345413907864227951e+02
3.558219962093527429e+05 7.377250618703732034e+05 2.830101399999999921e+04 1.132040560000000005e+04 1.474640758349921725e+02
3.669169579366709804e+05 7.371677479353635572e+05 2.902503600000000006e+04 1.161001440000000002e+04 1.502690533598187415e+02
3.780124875447706436e+05 7.366363916523564840e+05 2.963691300000000047e+04 1.185476520000000164e+04 1.523033173697801885e+02
3.891084910758151673e+05 7.361309908349731704e+05 2.998729700000000230e+04 1.199491880000000128e+04 1.542246344114229544e+02
4.002050743520298274e+05 7.356515345269620884e+05 2.988638699999999881e+04 1.195455479999999989e+04 1.533905927848624628e+02
4.113021435152464546e+05 7.351980211968481308e+05 2.957410800000000017e+04 1.182964320000000043e+04 1.526670493818009504e+02
4.223996047401654068e+05 7.347704489404035266e+05 2.920454399999999805e+04 1.168181760000000031e+04 1.508206125345030557e+02
4.334975640000956482e+05 7.343688084849477746e+05 2.886226299999999901e+04 1.154490520000000106e+04 1.497725895881193878e+02
4.445959275540269446e+05 7.339930985821349313e+05 2.863369000000000233e+04 1.145347600000000239e+04 1.485531620421504044e+02
4.556946016883372795e+05 7.336433176116488175e+05 2.856759299999999712e+04 1.142703720000000067e+04 1.490146695575135709e+02
4.667936925021649804e+05 7.333194579853868345e+05 2.864882300000000032e+04 1.145952920000000086e+04 1.487860274197928447e+02
4.778930863716414897e+05 7.330215192526897881e+05 2.878342799999999988e+04 1.151337120000000141e+04 1.494294697046150588e+02
4.889927695912132622e+05 7.327494980734015116e+05 2.890642499999999927e+04 1.156257000000000153e+04 1.503362067118171410e+02
5.000927284840320935e+05 7.325033914826500695e+05 2.892104300000000148e+04 1.156841719999999987e+04 1.501581653018540976e+02
5.111929294185971958e+05 7.322831972639478045e+05 2.890654000000000087e+04 1.156261599999999999e+04 1.498683530279255649e+02
5.222933387850669678e+05 7.320889133896828862e+05 2.890107300000000032e+04 1.156042920000000231e+04 1.498781390983771189e+02
5.333939429741845233e+05 7.319205377414533868e+05 2.895125200000000041e+04 1.158050080000000162e+04 1.504257490538299464e+02
5.444947084132912569e+05 7.317780688095613150e+05 2.901707099999999991e+04 1.160682840000000215e+04 1.507358029282263487e+02
5.555956015441650525e+05 7.316615052734166384e+05 2.894160499999999956e+04 1.157664199999999983e+04 1.503449617755749443e+02
5.666966088026002981e+05 7.315708458617238794e+05 2.883386600000000180e+04 1.153354640000000109e+04 1.499906218654606391e+02
5.777976966526809847e+05 7.315060897721544607e+05 2.869736500000000160e+04 1.147894599999999991e+04 1.491410384786281895e+02
5.888988315657086205e+05 7.314672363916266477e+05 2.841790399999999863e+04 1.136716160000000127e+04 1.475386145305391210e+02
6.000000000000000000e+05 7.314542852963329060e+05 2.770918500000000131e+04 1.108367400000000271e+04 1.448162818843003663e+02
6.111011684342913795e+05 7.314672363916266477e+05 2.701024399999999878e+04 1.080409760000000097e+04 1.425274687072636937e+02
6.222023033473190153e+05 7.315060897721544607e+05 2.646374700000000303e+04 1.058549880000000121e+04 1.405366342691905288e+02
6.333033911973997019e+05 7.315708458617238794e+05 2.604443900000000212e+04 1.041777560000000085e+04 1.389778572474796761e+02
6.444043984558349475e+05 7.316615052734166384e+05 2.555383899999999994e+04 1.022153560000000107e+04 1.375469711837623663e+02
6.555052915867087431e+05 7.317780688095613150e+05 2.513109800000000178e+04 1.005243920000000253e+04 1.350591715688121042e+02
6.666060570258154767e+05 7.319205377414533868e+05 2.483820199999999750e+04 9.935280800000000454e+03 1.346548799975109034e+02
6.777066612149330322e+05 7.320889133896828862e+05 2.472681599999999889e+04 9.890726399999999558e+03 1.338107848951504479e+02
6.888070705814027460e+05 7.322831972639478045e+05 2.481016700000000128e+04 9.924066800000000512e+03 1.343009819412289403e+02
6.999072715159679065e+05 7.325033914826500695e+05 2.517544599999999991e+04 1.007017840000000069e+04 1.351060472097811100e+02
7.110072304087866796e+05 7.327494980734015116e+05 2.569547100000000137e+04 1.027818840000000091e+04 1.372029379492096837e+02
7.221069136283585103e+05 7.330215192526897881e+05 2.627859499999999753e+04 1.051143800000000010e+04 1.398339832022473104e+02
7.332063074978350196e+05 7.333194579853868345e+05 2.664690200000000186e+04 1.065876080000000184e+04 1.415550903388826214e+02
7.443053783336461056e+05 7.336433170053724898e+05 2.639706199999999808e+04 1.055882480000000032e+04 1.403830472173961539e+02
7.554040924233350670e+05 7.339930992350762244e+05 2.595298999999999796e+04 1.038119600000000173e+04 1.383169544677412262e+02
7.665024359999042936e+05 7.343688084849477746e+05 2.546376000000000204e+04 1.018550400000000081e+04 1.358172636051361621e+02
7.776003752839280060e+05 7.347704481941123959e+05 2.509061399999999776e+04 1.003624560000000019e+04 1.349315928081521179e+02
3.548703189121017931e+05 7.191907726156691788e+05 2.918559600000000137e+04 1.167423840000000018e+04 1.509401360326085921e+02
3.660086022854873445e+05 7.186324965303239878e+05 2.989436699999999837e+04 1.195774680000000080e+04 1.534959170018160819e+02
3.771474446878324961e+05 7.181002234419382876e+05 3.052759899999999834e+04 1.221103960000000006e+04 1.563460584808430838e+02
3.882867523207992781e+05 7.175939510843515163e+05 3.097366699999999764e+04 1.238946680000000015e+04 1.579582373237446404e+02
3.994266319458876969e+05 7.171136684101339197e+05 3.089174300000000221e+04 1.235669720000000052e+04 1.575598340673647328e+02
4.105669898650137475e+05 7.166593738166086841e+05 3.070242299999999886e+04 1.228096920000000136e+04 1.573799140799480085e+02
4.217077324134368682e+05 7.162310653314146912e+05 3.051861999999999898e+04 1.220744800000000032e+04 1.565871045802132926e+02
4.328489665043450659e+05 7.158287336047700373e+05 3.038268999999999869e+04 1.215307600000000093e+04 1.563659897252071573e+02
4.439905985577808460e+05 7.154523773287611548e+05 3.033652899999999863e+04 1.213461160000000018e+04 1.551327020459730193e+02
4.551325350215699291e+05 7.151019948265722487e+05 3.020311399999999776e+04 1.208124560000000019e+04 1.550374124840889749e+02
4.662748829352310859e+05 7.147775784470515791e+05 3.022515500000000247e+04 1.209006200000000172e+04 1.551275288431421870e+02
4.774175287588972133e+05 7.144791276924759150e+05 3.037992900000000009e+04 1.215197160000000076e+04 1.547940630337962773e+02
4.885604592605694779e+05 7.142066391743653221e+05 3.058251599999999962e+04 1.223300640000000021e+04 1.564685880093031756e+02
4.997036612371085212e+05 7.139601098838776816e+05 3.036439099999999962e+04 1.214575640000000203e+04 1.554803750493502719e+02
5.108471014530375833e+05 7.137395375655482057e+05 3.018710699999999997e+04 1.207484280000000035e+04 1.548196990948787288e+02
5.219907466946931672e+05 7.135449201568171848e+05 3.013852699999999822e+04 1.205541080000000147e+04 1.555028447856228979e+02
5.331345838269491214e+05 7.133762555078838486e+05 3.027437199999999939e+04 1.210974879999999939e+04 1.555001295730748723e+02
5.442785796735651093e+05 7.132335420824001776e+05 3.050814400000000023e+04 1.220325760000000082e+04 1.558946225747968981e+02
5.554227010728397872e+05 7.131167785371530335e+05 3.018921299999999974e+04 1.207568519999999990e+04 1.553471638141702158e+02
5.665669349349791883e+05 7.130259635820109397e+05 2.990272899999999936e+04 1.196109160000000156e+04 1.545779241657589864e+02
5.777112481207322562e+05 7.129610964003157569e+05 2.972715799999999945e+04 1.189086319999999978e+04 1.533754989861878073e+02
5.888556074981162092e+05 7.129221763686818304e+05 2.956368300000000090e+04 1.182547320000000036e+04 1.524972952771929045e+02
6.000000000000000000e+05 7.129092030570236966e+05 2.857507700000000114e+04 1.143003080000000045e+04 1.486370976190816577e+02
6.111443925018837908e+05 7.129221763686818304e+05 2.774169199999999910e+04 1.109667680000000109e+04 1.452049141787955193e+02
6.222887518792677438e+05 7.129610964003157569e+05 2.718537900000000081e+04 1.087415160000000105e+04 1.436456420113312902e+02
6.334330650650208117e+05 7.130259635820109397e+05 2.683822599999999875e+04 1.073529039999999986e+04 1.414803415626761876e+02
6.445772989271602128e+05 7.131167785371530335e+05 2.630339199999999983e+04 1.052135679999999957e+04 1.398602982556456880e+02
6.557214203264348907e+05 7.132335420824001776e+05 2.588718200000000070e+04 1.035487280000000101e+04 1.381407594148586497e+02
6.668654161730508786e+05 7.133762555078838486e+05 2.561740899999999965e+04 1.024696360000000095e+04 1.371968893988580476e+02
6.780092533053068910e+05 7.135449201568171848e+05 2.548997500000000218e+04 1.019599000000000160e+04 1.363514097776267420e+02
6.891528985469624167e+05 7.137395375655482057e+05 2.548716500000000087e+04 1.019486600000000180e+04 1.366933434776759952e+02
7.002963387628913624e+05 7.139601098838776816e+05 2.598399399999999878e+04 1.039359759999999915e+04 1.388055660008911047e+02
7.114395407394304639e+05 7.142066391743653221e+05 2.658123600000000079e+04 1.063249440000000141e+04 1.411399184354973215e+02
7.225824712411027867e+05 7.144791276924759150e+05 2.724255600000000049e+04 1.089702240000000165e+04 1.432156936984615356e+02
7.337251170647689141e+05 7.147775784470515791e+05 2.774301300000000265e+04 1.109720520000000033e+04 1.456752992922383498e+02
7.448674449225461576e+05 7.151019942192535382e+05 2.709619100000000253e+04 1.083847640000000138e+04 1.428094909203580585e+02
7.560094214974588249e+05 7.154523779828255065e+05 2.630576499999999942e+04 1.052230600000000049e+04 1.398862984911107787e+02
7.671510334956549341e+05 7.158287336047700373e+05 2.555397599999999875e+04 1.022159040000000095e+04 1.366794095546381413e+02
7.782922475327560678e+05 7.162310645838388009e+05 2.498858799999999974e+04 9.995435200000001714e+03 1.342535618693265178e+02
3.539207229355787858e+05 7.006566815017813351e+05 2.981243100000000049e+04 1.192497240000000238e+04 1.535005967311249435e+02
3.651022341379177524e+05 7.000974621507761767e+05 3.050966300000000047e+04 1.220386520000000019e+04 1.563457740390198012e+02
3.762842954072140856e+05 6.995642902648563031e+05 3.108337800000000061e+04 1.243335120000000097e+04 1.584235869644282388e+02
3.874668131104750792e+05 6.990571634977589129e+05 3.145305299999999988e+04 1.258122120000000177e+04 1.595251186346639543e+02
3.986498949526239885e+05 6.985760707108720671e+05 3.154877099999999700e+04 1.261950840000000062e+04 1.602872510604222498e+02
4.098334474014971638e+05 6.981210102300137514e+05 3.154601299999999901e+04 1.261840519999999924e+04 1.602953249661961763e+02
4.210173769587464049e+05 6.976919800144182518e+05 3.153004100000000108e+04 1.261201640000000225e+04 1.598685462660211272e+02
4.322017914815702243e+05 6.972889706372004002e+05 3.151549100000000180e+04 1.260619640000000254e+04 1.600790994292211451e+02
4.433865975568884751e+05 6.969119807306251023e+05 3.151240200000000186e+04 1.260496080000000075e+04 1.598175058138345435e+02
4.545717017997969524e+05 6.965610085611543618e+05 3.143931999999999971e+04 1.257572799999999916e+04 1.604828499788763452e+02
4.657572121943116654e+05 6.962360464145864826e+05 3.144295100000000093e+04 1.257718040000000110e+04 1.597630769366613208e+02
4.769430152905522264e+05 6.959370937459112611e+05 3.152487199999999939e+04 1.260994880000000012e+04 1.608109102147602698e+02
4.881290983352062176e+05 6.956641471182187088e+05 3.157253600000000006e+04 1.262901440000000002e+04 1.600004942867043383e+02
4.993154486039712210e+05 6.954172034785975702e+05 3.133612099999999919e+04 1.253444840000000113e+04 1.593152046393895489e+02
5.105020332626905292e+05 6.951962605324997567e+05 3.107003800000000047e+04 1.242801520000000164e+04 1.586616582761229211e+02
5.216888194991727942e+05 6.950013161823250121e+05 3.090769999999999709e+04 1.236307999999999993e+04 1.576805500756989602e+02
5.328757946575436508e+05 6.948323682468028273e+05 3.089367699999999968e+04 1.235747080000000096e+04 1.574127068167926780e+02
5.440629259632707108e+05 6.946894151628626278e+05 3.092269900000000052e+04 1.236907960000000094e+04 1.574174225408814038e+02
5.552501806564623257e+05 6.945724555646087974e+05 3.065975600000000122e+04 1.226390240000000085e+04 1.564293711584160178e+02
5.664375461268521613e+05 6.944814881430316018e+05 3.028109699999999793e+04 1.211243879999999990e+04 1.546758519143562012e+02
5.776249896371398354e+05 6.944165120671038749e+05 2.988843900000000212e+04 1.195537560000000121e+04 1.541141077635761576e+02
5.888124784573442303e+05 6.943775267031094991e+05 2.942781799999999930e+04 1.177112720000000081e+04 1.517391457386326579e+02
6.000000000000000000e+05 6.943645316146708792e+05 2.862355800000000090e+04 1.144942319999999927e+04 1.491239812755558489e+02
6.111875215426557697e+05 6.943775267031094991e+05 2.790012199999999939e+04 1.116004880000000048e+04 1.463676312666175647e+02
6.223750103628601646e+05 6.944165120671038749e+05 2.735735499999999956e+04 1.094294200000000092e+04 1.442519036691318775e+02
6.335624538731478387e+05 6.944814881430316018e+05 2.695041700000000128e+04 1.078016680000000088e+04 1.427371932463541384e+02
6.447498193435376743e+05 6.945724555646087974e+05 2.661273199999999997e+04 1.064509280000000035e+04 1.410211791394006582e+02
6.559370740367292892e+05 6.946894151628626278e+05 2.638404799999999886e+04 1.055361919999999918e+04 1.406218862608908751e+02
6.671242053424563492e+05 6.948323682468028273e+05 2.628144800000000032e+04 1.051257920000000195e+04 1.395047485236071907e+02
6.783111805008272640e+05 6.950013161823250121e+05 2.630680800000000090e+04 1.052272320000000218e+04 1.403954423437261596e+02
6.894979667373094708e+05 6.951962605324997567e+05 2.644309399999999732e+04 1.057723760000000038e+04 1.398902363977313144e+02
7.006845513960287208e+05 6.954172034785975702e+05 2.673840899999999965e+04 1.069536360000000059e+04 1.417183663158415357e+02
7.118709016647937242e+05 6.956641471182187088e+05 2.709847500000000218e+04 1.083939000000000124e+04 1.427372938370037048e+02
7.230569847094478318e+05 6.959370937459112611e+05 2.745478600000000006e+04 1.098191440000000148e+04 1.448231277480346932e+02
7.342427878056883346e+05 6.962360464145864826e+05 2.756836899999999878e+04 1.102734760000000097e+04 1.448151252766330686e+02
7.454282780666218605e+05 6.965610079528137576e+05 2.699873400000000038e+04 1.079949359999999979e+04 1.423616221920007376e+02
7.566134225760587724e+05 6.969119813857905101e+05 2.619081899999999951e+04 1.047632760000000053e+04 1.390334148753619274e+02
7.677982085184297757e+05 6.972889706372004002e+05 2.539159600000000137e+04 1.015663839999999982e+04 1.366853704616058849e+02
7.789826029097158462e+05 6.976919792655829806e+05 2.481374399999999878e+04 9.925497600000000602e+03 1.341767283189976752e+02
3.529732219872951973e+05 6.821229002365532797e+05 3.035015899999999965e+04 1.214006360000000132e+04 1.554023883527865451e+02
3.641978665750336368e+05 6.815627565423984779e+05 3.101689099999999962e+04 1.240675640000000021e+04 1.576884795139480104e+02
3.754230521580135683e+05 6.810287039027913706e+05 3.150873199999999997e+04 1.260349279999999999e+04 1.598411150477936076e+02
3.866486852744168136e+05 6.805207398910557386e+05 3.180688100000000122e+04 1.272275240000000122e+04 1.606043657367785329e+02
3.978748745767092332e+05 6.800388532774045598e+05 3.201050200000000405e+04 1.280420080000000235e+04 1.623666143104466641e+02
4.091015267044658540e+05 6.795830423158562044e+05 3.212723900000000140e+04 1.285089560000000165e+04 1.626522784303489573e+02
4.203285483315464226e+05 6.791533048969776137e+05 3.221853600000000006e+04 1.288741440000000148e+04 1.628293900452993341e+02
4.315560482632616768e+05 6.787496315167876892e+05 3.230216600000000108e+04 1.292086640000000079e+04 1.624749986753460860e+02
4.427839332592148567e+05 6.783720207474827766e+05 3.237184899999999834e+04 1.294873959999999897e+04 1.632052712087265718e+02
